,CodArticu,PrecioCosto,ArticuloPatron,PrecioUnitario
3331,373000,35.6685,DESTORNILLADOR.CELES,35.6685
3332,373001,46.4968,DESTORNILLADOR.CELES,46.4968
3333,373005,43.1386,DESTORNILLADOR.CELES,43.1386
3334,373006,45.9452,DESTORNILLADOR.CELES,45.9452
3335,373010,47.2996,DESTORNILLADOR.CELES,47.2996
3336,373011,55.6565,DESTORNILLADOR.CELES,55.6565
3337,373015,60.4807,DESTORNILLADOR.CELES,60.4807
3338,373016,129.0668,DESTORNILLADOR.CELES,129.0668
3339,373020,71.6162,DESTORNILLADOR.CELES,71.6162
3340,373025,78.5906,DESTORNILLADOR.CELES,78.5906
3341,373030,83.4499,DESTORNILLADOR.CELES,83.4499
3342,373031,88.3648,DESTORNILLADOR.CELES,88.3648
3343,373032,95.3532,DESTORNILLADOR.CELES,95.3532
3344,373033,135.2455,DESTORNILLADOR.CELES,135.2455
3345,373035,107.3126,DESTORNILLADOR.CELES,107.3126
3346,373036,129.7023,DESTORNILLADOR.CELES,129.7023
3347,373040,138.9737,DESTORNILLADOR.CELES,138.9737
3348,373045,155.1288,DESTORNILLADOR.CELES,155.1288
3349,373048,163.8207,DESTORNILLADOR.CELES,163.8207
3350,373050,189.2405,DESTORNILLADOR.CELES,189.2405
3351,373055,214.6879,DESTORNILLADOR.CELES,214.6879
3352,373060,240.1145,DESTORNILLADOR.CELES,240.1145
3353,373090,10476.8762,DESTOR.CELES.EXHIBI ,10476.8762
3354,373091,5025.6142,DESTOR.CELES.EXHIBI ,5025.6142
3355,373092,2395.1759,DESTOR.CELES.EXHIBI ,2395.1759
3356,373093,1676.6894,LLAVE.ALEM.CELES    ,1676.6894
3357,373094,1061.6338,LLAVE.ALEM.CELES    ,1061.6338
3358,373100,47.2996,DESTORNILLADOR.CELES,47.2996
3359,373101,54.2253,DESTORNILLADOR.CELES,54.2253
3360,373102,123.4747,DESTORNILLADOR.CELES,123.4747
3361,373103,63.2941,DESTORNILLADOR.CELES,63.2941
3362,373104,66.0938,DESTORNILLADOR.CELES,66.0938
3363,373105,66.7989,DESTORNILLADOR.CELES,66.7989
3364,373110,77.9414,DESTORNILLADOR.CELES,77.9414
3365,373112,99.4653,DESTORNILLADOR.CELES,99.4653
3366,373113,130.2957,DESTORNILLADOR.CELES,130.2957
3367,373115,102.984,DESTORNILLADOR.CELES,102.984
3368,373120,120.9754,DESTORNILLADOR.CELES,120.9754
3369,373122,145.1803,DESTORNILLADOR.CELES,145.1803
3370,373125,149.5087,DESTORNILLADOR.CELES,149.5087
3371,373130,184.9258,DESTORNILLADOR.CELES,184.9258
3372,373131,204.7602,DESTORNILLADOR.CELES,204.7602
3373,373220,73.7385,DESTORNILLADOR.CELES,73.7385
3374,373225,77.2222,DESTORNILLADOR.CELES,77.2222
3375,373230,83.4429,DESTORNILLADOR.CELES,83.4429
3376,373231,107.117,DESTORNILLADOR.CELES,107.117
3377,373232,113.3656,DESTORNILLADOR.CELES,113.3656
3378,373233,115.4949,DESTORNILLADOR.CELES,115.4949
3379,373235,135.2734,DESTORNILLADOR.CELES,135.2734
3380,373240,140.9983,DESTORNILLADOR.CELES,140.9983
3381,38,10159.45,SOGA.PP             ,10159.45
3382,380112,0.325,DISCO.CORTE.KAWA    ,0.325
3383,380116,0.3625,DISCO.CORTE.KAWA    ,0.3625
3384,38020,2317.95,FILTRO              ,2317.95
3385,38021,2295.0,FILTRO              ,2295.0
3386,380218,0.825,DISCO.CORTE.KAWA    ,0.825
3387,38022,3009.0,FILTRO              ,3009.0
3388,38030,529.7625,FILTRO              ,529.7625
3389,38031,506.8125,FILTRO              ,506.8125
3390,38032,529.7625,FILTRO              ,529.7625
3391,38033,506.8125,FILTRO              ,506.8125
3392,38040,480.9938,FILTRO              ,480.9938
3393,38041,474.9375,FILTRO              ,474.9375
3394,38042,471.75,FILTRO              ,471.75
3395,38050,411.315,FILTRO              ,411.315
3396,38051,408.51,FILTRO              ,408.51
3397,38052,405.7688,FILTRO              ,405.7688
3398,38060,411.315,FILTRO              ,411.315
3399,38061,408.51,FILTRO              ,408.51
3400,38062,405.7688,FILTRO              ,405.7688
3401,38070,255.0574,FILTRO              ,255.0574
3402,38071,255.0574,FILTRO              ,255.0574
3403,381000,689.0,PICAPORTE           ,689.0
3404,381001,819.0,PICAPORTE           ,819.0
3405,381002,819.0,PICAPORTE           ,819.0
3406,381004,0.6125,DISCO.FLAP.KAWA     ,0.6125
3407,381006,0.6125,DISCO.FLAP.KAWA     ,0.6125
3408,381008,0.6125,DISCO.FLAP.KAWA     ,0.6125
3409,381010,0.6125,DISCO.FLAP.KAWA     ,0.6125
3410,381011,579.411,PICAPORTE.PLASTICO  ,579.411
3411,381012,579.411,PICAPORTE.PLASTICO  ,579.411
3412,381041,1125.054,PICAPORTE.PLASTICO  ,1125.054
3413,381042,1125.054,PICAPORTE.PLASTICO  ,1125.054
3414,38108,293.25,MALLA.REJILLA       ,293.25
3415,38109,315.5625,MALLA.REJILLA       ,315.5625
3416,38111,360.1875,MALLA.REJILLA       ,360.1875
3417,38113,411.1875,MALLA.REJILLA       ,411.1875
3418,38115,484.5,MALLA.REJILLA       ,484.5
3419,38118,573.75,MALLA.REJILLA       ,573.75
3420,38120,592.875,MALLA.REJILLA       ,592.875
3421,381211,990.423,PICAPORTE.PLASTICO  ,990.423
3422,381221,399.924,PICAPORTE.PLASTICO  ,399.924
3423,38130,2212.125,TAPON.UNIVERSAL     ,2212.125
3424,381515,1.575,DISCO.DIAMANTADO.KAW,1.575
3425,381518,4.2625,DISCO.DIAMANTADO.KAW,4.2625
3426,381615,1.6375,DISCO.DIAMANTADO.KAW,1.6375
3427,381618,4.625,DISCO.DIAMANTADO.KAW,4.625
3428,381715,1.8288,DISCO.DIAMANTADO.KAW,1.8288
3429,381718,4.95,DISCO.DIAMANTADO.KAW,4.95
3430,388001,1610.0,PICAPORTE           ,1610.0
3431,388002,1610.0,PICAPORTE           ,1610.0
3432,388003,1610.0,PICAPORTE           ,1610.0
3433,388010,1157.0,PICAPORTE           ,1157.0
3434,388011,1157.0,PICAPORTE           ,1157.0
3435,388012,2106.0,PICAPORTE           ,2106.0
3436,388020,1660.0,PICAPORTE           ,1660.0
3437,388021,1660.0,PICAPORTE           ,1660.0
3438,388030,955.0,PICAPORTE           ,955.0
3439,388031,1150.0,PICAPORTE           ,1150.0
3440,388032,1150.0,PICAPORTE           ,1150.0
3441,388040,739.8,PICAPORTE           ,739.8
3442,388041,739.8,PICAPORTE           ,739.8
3443,388042,739.8,PICAPORTE           ,739.8
3444,388050,770.63,PICAPORTE           ,770.63
3445,388051,770.63,PICAPORTE           ,770.63
3446,388052,770.63,PICAPORTE           ,770.63
3447,388100,1295.0,MANIJON.ALUMINIO    ,1295.0
3448,388101,1295.0,MANIJON.ALUMINIO    ,1295.0
3449,388102,1295.0,MANIJON.ALUMINIO    ,1295.0
3450,388110,2965.0,MANIJON.ALUMINIO    ,2965.0
3451,388111,2965.0,MANIJON.ALUMINIO    ,2965.0
3452,388112,2965.0,MANIJON.ALUMINIO    ,2965.0
3453,388120,2421.0,MANIJON.ALUMINIO    ,2421.0
3454,388121,2421.0,MANIJON.ALUMINIO    ,2421.0
3455,388122,2421.0,MANIJON.ALUMINIO    ,2421.0
3456,388200,449.0,MANIJA.ALUMINIO     ,449.0
3457,388201,449.0,MANIJA.ALUMINIO     ,449.0
3458,388202,449.0,MANIJA.ALUMINIO     ,449.0
3459,388220,230.0,PERCHERO.ALUMINIO   ,230.0
3460,388221,275.0,PERCHERO.ALUMINIO   ,275.0
3461,388222,275.0,PERCHERO.ALUMINIO   ,275.0
3462,388225,350.0,PERCHERO.ALUMINIO   ,350.0
3463,388226,425.0,PERCHERO.ALUMINIO   ,425.0
3464,388227,425.0,PERCHERO.ALUMINIO   ,425.0
3465,388230,1650.0,TAPA.BUZON          ,1650.0
3466,388231,1650.0,TAPA.BUZON          ,1650.0
3467,388300,1399.96,RETEN.PUERTA        ,1399.96
3468,388301,1399.96,RETEN.PUERTA        ,1399.96
3469,39,15080.43,SOGA.PP             ,15080.43
3470,39001,398.7,PER.REF             ,398.7
3471,39002,423.45,PER.REF             ,423.45
3472,39003,438.3,PER.REF             ,438.3
3473,39004,466.65,PER.REF             ,466.65
3474,39005,481.5,PER.REF             ,481.5
3475,39006,504.9,PER.REF             ,504.9
3476,39007,537.3,PER.REF             ,537.3
3477,39008,548.55,PER.REF             ,548.55
3478,39009,573.3,PER.REF             ,573.3
3479,39010,679.05,PER.REF             ,679.05
3480,39011,715.95,PER.REF             ,715.95
3481,39020,312.75,PER.INOX            ,312.75
3482,39021,326.7,PER.INOX            ,326.7
3483,39022,338.4,PER.INOX            ,338.4
3484,39030,418.5,PER.INOX            ,418.5
3485,39031,432.0,PER.INOX            ,432.0
3486,39032,604.35,PER.INOX            ,604.35
3487,39033,630.9,PER.INOX            ,630.9
3488,39034,659.7,PER.INOX            ,659.7
3489,39035,666.45,PER.INOX            ,666.45
3490,39036,694.35,PER.INOX            ,694.35
3491,39037,736.65,PER.INOX            ,736.65
3492,39038,753.3,PER.INOX            ,753.3
3493,39039,769.05,PER.INOX            ,769.05
3494,39040,811.35,PER.INOX            ,811.35
3495,39041,852.75,PER.INOX            ,852.75
3496,39042,871.2,PER.INOX            ,871.2
3497,39043,917.55,PER.INOX            ,917.55
3498,39044,928.35,PER.INOX            ,928.35
3499,39050,643.95,PER.INOX            ,643.95
3500,39051,668.25,PER.INOX            ,668.25
3501,39052,685.8,PER.INOX            ,685.8
3502,39053,716.85,PER.INOX            ,716.85
3503,39054,781.2,PER.INOX            ,781.2
3504,39055,786.15,PER.INOX            ,786.15
3505,39056,798.75,PER.INOX            ,798.75
3506,39057,833.4,PER.INOX            ,833.4
3507,39058,868.5,PER.INOX            ,868.5
3508,39059,959.85,PER.INOX            ,959.85
3509,39060,988.2,PER.INOX            ,988.2
3510,39061,1029.6,PER.INOX            ,1029.6
